Date,Team 1,Team 2,FT,HT
2002-10-19,Gillingham,Watford,3-0,2-0
2002-10-19,Grimsby,Rotherham,0-0,0-0
2002-10-19,Leicester,Burnley,0-1,0-0
2002-10-19,Norwich,Millwall,3-1,1-0
2002-10-19,Portsmouth,Coventry,1-1,0-0
2002-10-19,Reading,Ipswich,3-1,2-0
2002-10-19,Sheffield Weds,Bradford,2-1,1-1
2002-10-19,Stoke,Wolves,0-2,0-0
2002-10-19,Walsall,Preston,3-3,3-1
2002-10-19,Wimbledon,Crystal Palace,2-2,0-1
2002-10-20,Derby,Nott'm Forest,0-0,0-0
2002-10-22,Ipswich,Burnley,2-2,2-1
2002-10-23,Coventry,Norwich,1-1,1-0
2002-10-23,Sheffield United,Stoke,2-1,0-0
2002-10-26,Bradford,Norwich,2-1,1-0
2002-10-26,Burnley,Portsmouth,0-3,0-1
2002-10-26,Coventry,Walsall,0-0,0-0
2002-10-26,Crystal Palace,Brighton,5-0,2-0
2002-10-26,Ipswich,Gillingham,0-1,0-1
2002-10-26,Millwall,Derby,3-0,1-0
2002-10-26,Nott'm Forest,Leicester,2-2,0-2
2002-10-26,Preston,Reading,1-0,1-0
2002-10-26,Rotherham,Stoke,4-0,2-0
2002-10-26,Sheffield United,Wimbledon,1-1,0-1
2002-10-26,Watford,Sheffield Weds,1-0,1-0
2002-10-26,Wolves,Grimsby,4-1,1-1
2002-10-29,Gillingham,Wolves,0-4,0-2
2002-10-29,Grimsby,Burnley,6-5,4-3
2002-10-29,Leicester,Coventry,2-1,0-0
2002-10-29,Norwich,Nott'm Forest,0-0,0-0
2002-10-29,Portsmouth,Preston,3-2,3-1
2002-10-29,Reading,Bradford,1-0,0-0
2002-10-29,Walsall,Crystal Palace,3-4,2-1
2002-10-29,Wimbledon,Rotherham,2-1,1-0
2002-10-30,Derby,Sheffield United,2-1,1-1
2002-10-30,Sheffield Weds,Millwall,0-1,0-1
2002-10-30,Stoke,Watford,1-2,0-2
2002-11-02,Brighton,Bradford,3-2,2-0
2002-11-02,Coventry,Rotherham,2-1,1-1
2002-11-02,Grimsby,Gillingham,1-1,0-0
2002-11-02,Nott'm Forest,Sheffield United,3-0,0-0
2002-11-02,Portsmouth,Leicester,0-2,0-2
2002-11-02,Preston,Burnley,3-1,1-0
2002-11-02,Reading,Millwall,2-0,1-0
2002-11-02,Sheffield Weds,Derby,1-3,0-2
2002-11-02,Walsall,Stoke,4-2,0-0
2002-11-02,Watford,Wolves,1-1,0-0
2002-11-02,Wimbledon,Norwich,4-2,3-0
2002-11-03,Ipswich,Crystal Palace,1-2,1-1
2002-11-06,Wolves,Portsmouth,1-1,0-0
2002-11-09,Bradford,Wimbledon,3-5,3-2
2002-11-09,Burnley,Coventry,3-1,2-0
2002-11-09,Crystal Palace,Nott'm Forest,0-0,0-0
2002-11-09,Derby,Portsmouth,1-2,1-1
2002-11-09,Gillingham,Reading,0-1,0-0
2002-11-09,Leicester,Walsall,2-0,0-0
2002-11-09,Millwall,Preston,2-1,2-0
2002-11-09,Norwich,Sheffield Weds,3-0,2-0
2002-11-09,Rotherham,Watford,2-1,1-0
2002-11-09,Sheffield United,Ipswich,0-0,0-0
2002-11-09,Stoke,Grimsby,1-2,0-2
2002-11-11,Wolves,Brighton,1-1,0-1
2002-11-16,Brighton,Derby,1-0,0-0
2002-11-16,Coventry,Wolves,0-2,0-1
2002-11-16,Gillingham,Sheffield Weds,1-1,1-0
2002-11-16,Grimsby,Preston,3-3,1-1
2002-11-16,Millwall,Leicester,2-2,1-2
2002-11-16,Norwich,Crystal Palace,2-0,1-0
2002-11-16,Nott'm Forest,Bradford,3-0,3-0
2002-11-16,Portsmouth,Stoke,3-0,0-0
2002-11-16,Rotherham,Burnley,0-0,0-0
2002-11-16,Wimbledon,Walsall,3-2,1-1
2002-11-17,Watford,Ipswich,0-2,0-0
2002-11-23,Bradford,Sheffield United,0-5,0-2
2002-11-23,Burnley,Norwich,2-0,0-0
2002-11-23,Crystal Palace,Grimsby,2-0,1-0
2002-11-23,Ipswich,Coventry,2-1,1-0
2002-11-23,Leicester,Rotherham,2-1,0-0
2002-11-23,Preston,Brighton,2-2,2-0
2002-11-23,Reading,Watford,1-0,0-0
2002-11-23,Sheffield Weds,Portsmouth,1-3,1-1
2002-11-23,Stoke,Millwall,0-1,0-1
2002-11-23,Walsall,Gillingham,1-0,1-0
2002-11-23,Wolves,Nott'm Forest,2-1,0-1
2002-11-25,Derby,Wimbledon,3-2,1-1
2002-11-26,Crystal Palace,Reading,0-1,0-0
2002-11-26,Preston,Leicester,2-0,0-0
2002-11-27,Nott'm Forest,Brighton,3-2,2-0
2002-11-30,Brighton,Reading,0-1,0-1
2002-11-30,Coventry,Preston,1-2,0-1
2002-11-30,Gillingham,Stoke,1-1,0-0
2002-11-30,Grimsby,Leicester,1-2,0-1
2002-11-30,Millwall,Bradford,1-0,0-0
2002-11-30,Norwich,Derby,1-0,0-0
2002-11-30,Nott'm Forest,Ipswich,2-1,1-0
2002-11-30,Portsmouth,Walsall,3-2,1-1
2002-11-30,Rotherham,Wolves,0-0,0-0
2002-11-30,Sheffield United,Crystal Palace,2-1,1-0
2002-11-30,Watford,Burnley,2-1,1-0
2002-11-30,Wimbledon,Sheffield Weds,3-0,1-0
2002-12-07,Bradford,Gillingham,1-3,1-0
2002-12-07,Burnley,Nott'm Forest,1-0,1-0
2002-12-07,Crystal Palace,Millwall,1-0,0-0
2002-12-07,Derby,Watford,3-0,1-0
2002-12-07,Ipswich,Rotherham,1-2,1-2
2002-12-07,Leicester,Sheffield United,0-0,0-0
2002-12-07,Preston,Wimbledon,3-5,2-1
2002-12-07,Reading,Portsmouth,0-0,0-0
2002-12-07,Sheffield Weds,Brighton,1-1,0-1
2002-12-07,Stoke,Coventry,1-2,1-2
2002-12-07,Walsall,Grimsby,3-1,1-1
2002-12-07,Wolves,Norwich,1-0,1-0
2002-12-10,Brighton,Ipswich,1-1,1-0
2002-12-14,Bradford,Nott'm Forest,1-0,1-0
2002-12-14,Burnley,Rotherham,2-6,0-3
2002-12-14,Crystal Palace,Norwich,2-0,2-0
2002-12-14,Derby,Brighton,1-0,1-0
2002-12-14,Ipswich,Watford,4-2,2-0
2002-12-14,Leicester,Millwall,4-1,2-1
2002-12-14,Preston,Grimsby,3-0,2-0
2002-12-14,Reading,Sheffield United,0-2,0-0
2002-12-14,Sheffield Weds,Gillingham,0-2,0-1
2002-12-14,Stoke,Portsmouth,1-1,1-0
2002-12-14,Walsall,Wimbledon,2-0,1-0
2002-12-14,Wolves,Coventry,0-2,0-1
2002-12-20,Brighton,Leicester,0-1,0-0
2002-12-21,Coventry,Derby,3-0,2-0
2002-12-21,Gillingham,Burnley,4-2,3-1
2002-12-21,Grimsby,Sheffield Weds,2-0,0-0
2002-12-21,Millwall,Wolves,1-1,1-1
2002-12-21,Norwich,Walsall,2-1,0-0
2002-12-21,Nott'm Forest,Reading,2-0,1-0
2002-12-21,Portsmouth,Ipswich,1-1,1-0
2002-12-21,Sheffield United,Preston,1-0,0-0
2002-12-21,Watford,Bradford,1-0,0-0
2002-12-21,Wimbledon,Stoke,1-1,0-0
2002-12-22,Rotherham,Crystal Palace,1-3,0-2
2002-12-26,Bradford,Stoke,4-2,1-2
2002-12-26,Burnley,Wolves,2-1,2-0
2002-12-26,Coventry,Reading,2-0,1-0
2002-12-26,Derby,Grimsby,1-3,1-1
2002-12-26,Leicester,Ipswich,1-2,0-0
2002-12-26,Millwall,Gillingham,2-2,1-1
2002-12-26,Norwich,Brighton,0-1,0-1
2002-12-26,Portsmouth,Crystal Palace,1-1,1-1
2002-12-26,Preston,Rotherham,0-2,0-0
2002-12-26,Sheffield Weds,Nott'm Forest,2-0,1-0
2002-12-26,Walsall,Sheffield United,0-1,0-0
2002-12-26,Wimbledon,Watford,0-0,0-0
2002-12-28,Brighton,Burnley,2-2,0-1
2002-12-28,Crystal Palace,Preston,2-0,1-0
2002-12-28,Grimsby,Norwich,1-1,0-0
2002-12-28,Ipswich,Walsall,3-2,1-0
2002-12-28,Nott'm Forest,Portsmouth,1-2,0-0
2002-12-28,Reading,Derby,2-1,1-1
2002-12-28,Rotherham,Millwall,1-3,0-1
2002-12-28,Sheffield United,Coventry,0-0,0-0
2002-12-28,Stoke,Sheffield Weds,3-2,1-1
2002-12-28,Watford,Leicester,1-2,1-1
2002-12-28,Wolves,Bradford,1-2,0-0
2003-01-01,Crystal Palace,Coventry,1-1,0-0
2003-01-01,Ipswich,Millwall,4-1,0-0
2003-01-01,Nott'm Forest,Walsall,1-1,1-0
2003-01-01,Rotherham,Sheffield Weds,0-2,0-0
2003-01-01,Stoke,Preston,2-1,2-0
2003-01-01,Watford,Portsmouth,2-2,0-0
2003-01-01,Wolves,Derby,1-1,0-1
2003-01-11,Burnley,Ipswich,1-1,0-1
2003-01-11,Coventry,Brighton,0-0,0-0
2003-01-11,Derby,Gillingham,1-1,0-0
2003-01-11,Leicester,Stoke,0-0,0-0
2003-01-11,Millwall,Watford,4-0,2-0
2003-01-11,Norwich,Rotherham,1-1,0-1
2003-01-11,Sheffield Weds,Reading,3-2,0-2
2003-01-11,Walsall,Wolves,0-1,0-0
2003-01-11,Wimbledon,Grimsby,3-3,0-1
2003-01-13,Portsmouth,Sheffield United,1-2,0-1
2003-01-17,Sheffield United,Sheffield Weds,3-1,0-0
2003-01-18,Brighton,Portsmouth,1-1,0-0
2003-01-18,Crystal Palace,Burnley,1-1,0-1
2003-01-18,Gillingham,Leicester,3-2,2-0
2003-01-18,Grimsby,Millwall,0-2,0-1
2003-01-18,Ipswich,Preston,3-0,1-0
2003-01-18,Nott'm Forest,Coventry,1-1,1-0
2003-01-18,Reading,Walsall,0-0,0-0
2003-01-18,Rotherham,Bradford,3-2,1-1
2003-01-18,Stoke,Derby,1-3,0-0
2003-01-18,Wolves,Wimbledon,1-1,1-0
2003-01-19,Watford,Norwich,2-1,1-0
2003-01-25,Grimsby,Bradford,1-2,1-0
2003-01-25,Preston,Nott'm Forest,1-1,1-1
2003-01-28,Reading,Leicester,1-3,0-3
2003-02-01,Bradford,Ipswich,2-0,0-0
2003-02-01,Burnley,Reading,2-5,0-2
2003-02-01,Coventry,Watford,0-1,0-0
2003-02-01,Derby,Rotherham,3-0,2-0
2003-02-01,Leicester,Crystal Palace,1-0,0-0
2003-02-01,Millwall,Sheffield United,1-0,0-0
2003-02-01,Norwich,Stoke,2-2,2-0
2003-02-01,Portsmouth,Grimsby,3-0,1-0
2003-02-01,Preston,Gillingham,3-0,2-0
2003-02-01,Sheffield Weds,Wolves,0-4,0-2
2003-02-01,Walsall,Brighton,1-0,1-0
2003-02-01,Wimbledon,Nott'm Forest,2-3,0-2
2003-02-04,Brighton,Wimbledon,2-3,1-1
2003-02-08,Brighton,Wolves,4-1,2-0
2003-02-08,Coventry,Burnley,0-1,0-1
2003-02-08,Grimsby,Stoke,2-0,2-0
2003-02-08,Ipswich,Sheffield United,3-2,0-1
2003-02-08,Nott'm Forest,Crystal Palace,2-1,1-0
2003-02-08,Portsmouth,Derby,6-2,3-0
2003-02-08,Preston,Millwall,2-1,2-0
2003-02-08,Sheffield Weds,Norwich,2-2,0-2
2003-02-08,Walsall,Leicester,1-4,0-2
2003-02-08,Watford,Rotherham,1-2,0-0
2003-02-08,Wimbledon,Bradford,2-2,0-1
2003-02-10,Reading,Gillingham,2-1,1-1
2003-02-15,Bradford,Brighton,0-1,0-1
2003-02-15,Derby,Sheffield Weds,2-2,0-1
2003-02-15,Gillingham,Grimsby,3-0,3-0
2003-02-15,Millwall,Reading,0-2,0-1
2003-02-15,Rotherham,Coventry,1-0,1-0
2003-02-17,Leicester,Portsmouth,1-1,1-0
2003-02-18,Sheffield United,Reading,1-3,1-1
2003-02-19,Ipswich,Wolves,2-4,2-1
2003-02-22,Brighton,Millwall,1-0,0-0
2003-02-22,Burnley,Derby,2-0,2-0
2003-02-22,Coventry,Bradford,0-2,0-1
2003-02-22,Crystal Palace,Sheffield Weds,0-0,0-0
2003-02-22,Ipswich,Grimsby,2-2,1-2
2003-02-22,Leicester,Wimbledon,4-0,2-0
2003-02-22,Nott'm Forest,Stoke,6-0,4-0
2003-02-22,Portsmouth,Gillingham,1-0,0-0
2003-02-22,Preston,Wolves,0-2,0-0
2003-02-22,Reading,Rotherham,3-0,3-0
2003-02-22,Sheffield United,Norwich,0-1,0-0
2003-02-22,Walsall,Watford,2-0,1-0
2003-02-25,Gillingham,Norwich,1-0,0-0
2003-02-25,Wolves,Watford,0-0,0-0
2003-02-26,Stoke,Walsall,1-0,1-0
2003-02-28,Rotherham,Sheffield United,1-2,0-1
2003-03-01,Bradford,Walsall,1-2,0-0
2003-03-01,Derby,Leicester,1-1,0-1
2003-03-01,Gillingham,Brighton,3-0,0-0
2003-03-01,Grimsby,Coventry,0-2,0-1
2003-03-01,Millwall,Portsmouth,0-5,0-4
2003-03-01,Sheffield Weds,Preston,0-1,0-0
2003-03-01,Stoke,Burnley,0-1,0-0
2003-03-01,Watford,Nott'm Forest,1-1,1-0
2003-03-01,Wimbledon,Reading,2-0,1-0
2003-03-01,Wolves,Crystal Palace,4-0,1-0
2003-03-02,Norwich,Ipswich,0-2,0-0
2003-03-04,Bradford,Leicester,0-0,0-0
2003-03-04,Gillingham,Nott'm Forest,1-4,0-2
2003-03-04,Grimsby,Sheffield United,1-4,1-3
2003-03-04,Millwall,Burnley,1-1,0-1
2003-03-04,Rotherham,Walsall,0-0,0-0
2003-03-04,Watford,Preston,0-1,0-1
2003-03-04,Wimbledon,Portsmouth,2-1,0-1
2003-03-05,Derby,Crystal Palace,0-1,0-0
2003-03-05,Norwich,Reading,0-1,0-0
2003-03-05,Sheffield Weds,Coventry,5-1,1-0
2003-03-05,Stoke,Brighton,1-0,0-0
2003-03-05,Wolves,Ipswich,1-1,0-0
2003-03-08,Bradford,Crystal Palace,2-1,0-1
2003-03-08,Brighton,Rotherham,2-0,0-0
2003-03-08,Coventry,Wimbledon,2-2,1-1
2003-03-08,Ipswich,Stoke,0-0,0-0
2003-03-08,Leicester,Sheffield Weds,1-1,0-1
2003-03-08,Preston,Derby,4-2,3-0
2003-03-08,Walsall,Millwall,1-2,0-0
2003-03-10,Nott'm Forest,Grimsby,2-2,1-1
2003-03-11,Crystal Palace,Ipswich,1-1,1-0
2003-03-11,Gillingham,Wimbledon,3-3,0-1
2003-03-12,Portsmouth,Norwich,3-2,0-0
2003-03-12,Reading,Wolves,0-1,0-1
2003-03-12,Sheffield United,Burnley,4-2,2-0
2003-03-15,Brighton,Nott'm Forest,1-0,1-0
2003-03-15,Derby,Bradford,1-2,1-1
2003-03-15,Gillingham,Rotherham,1-1,1-1
2003-03-15,Grimsby,Watford,1-0,0-0
2003-03-15,Leicester,Preston,2-1,1-1
2003-03-15,Norwich,Coventry,2-0,1-0
2003-03-15,Portsmouth,Wolves,1-0,1-0
2003-03-15,Reading,Crystal Palace,2-1,0-0
2003-03-15,Sheffield Weds,Ipswich,0-1,0-1
2003-03-15,Stoke,Sheffield United,0-0,0-0
2003-03-15,Walsall,Burnley,3-2,2-0
2003-03-15,Wimbledon,Millwall,2-0,1-0
2003-03-18,Bradford,Sheffield Weds,1-1,1-0
2003-03-18,Burnley,Leicester,1-2,0-0
2003-03-18,Crystal Palace,Wimbledon,0-1,0-1
2003-03-18,Ipswich,Reading,3-1,2-1
2003-03-18,Millwall,Norwich,0-2,0-2
2003-03-18,Preston,Walsall,5-0,2-0
2003-03-18,Rotherham,Grimsby,0-1,0-0
2003-03-18,Sheffield United,Brighton,2-1,2-1
2003-03-18,Watford,Gillingham,0-1,0-0
2003-03-18,Wolves,Stoke,0-0,0-0
2003-03-19,Coventry,Portsmouth,0-4,0-3
2003-03-19,Nott'm Forest,Derby,3-0,2-0
2003-03-22,Bradford,Reading,0-1,0-0
2003-03-22,Burnley,Grimsby,1-1,0-1
2003-03-22,Coventry,Leicester,1-2,0-0
2003-03-22,Crystal Palace,Walsall,2-0,1-0
2003-03-22,Ipswich,Brighton,2-2,1-0
2003-03-22,Millwall,Sheffield Weds,3-0,2-0
2003-03-22,Nott'm Forest,Norwich,4-0,2-0
2003-03-22,Preston,Portsmouth,1-1,0-1
2003-03-22,Rotherham,Wimbledon,2-1,1-0
2003-03-22,Sheffield United,Derby,2-0,1-0
2003-03-22,Watford,Stoke,1-2,0-1
2003-03-22,Wolves,Gillingham,6-0,5-0
2003-03-25,Brighton,Crystal Palace,0-0,0-0
2003-03-25,Burnley,Bradford,0-2,0-1
2003-03-25,Norwich,Wimbledon,1-0,1-0
2003-03-25,Sheffield United,Gillingham,2-2,1-0
2003-03-29,Gillingham,Ipswich,1-3,1-1
2003-03-29,Norwich,Bradford,3-2,0-1
2003-03-29,Sheffield Weds,Watford,2-2,0-1
2003-04-04,Reading,Brighton,1-2,0-1
2003-04-05,Bradford,Millwall,0-1,0-0
2003-04-05,Burnley,Watford,4-7,4-5
2003-04-05,Crystal Palace,Sheffield United,2-2,2-1
2003-04-05,Derby,Norwich,2-1,1-1
2003-04-05,Ipswich,Nott'm Forest,3-4,2-3
2003-04-05,Leicester,Grimsby,2-0,0-0
2003-04-05,Preston,Coventry,2-2,1-0
2003-04-05,Sheffield Weds,Wimbledon,4-2,1-0
2003-04-05,Stoke,Gillingham,0-0,0-0
2003-04-05,Walsall,Portsmouth,1-2,1-2
2003-04-05,Wolves,Rotherham,0-0,0-0
2003-04-07,Wimbledon,Sheffield United,1-0,1-0
2003-04-08,Burnley,Preston,2-0,1-0
2003-04-08,Crystal Palace,Watford,0-1,0-1
2003-04-08,Grimsby,Wolves,0-1,0-1
2003-04-08,Leicester,Nott'm Forest,1-0,1-0
2003-04-09,Stoke,Rotherham,2-0,2-0
2003-04-11,Nott'm Forest,Wolves,2-2,1-2
2003-04-12,Brighton,Preston,0-2,0-0
2003-04-12,Coventry,Ipswich,2-4,2-0
2003-04-12,Gillingham,Walsall,0-1,0-0
2003-04-12,Grimsby,Crystal Palace,1-4,0-3
2003-04-12,Millwall,Stoke,3-1,1-0
2003-04-12,Norwich,Burnley,2-0,1-0
2003-04-12,Portsmouth,Sheffield Weds,1-2,1-0
2003-04-12,Rotherham,Leicester,1-1,0-0
2003-04-12,Wimbledon,Derby,0-2,0-1
2003-04-15,Portsmouth,Burnley,1-0,0-0
2003-04-15,Reading,Preston,5-1,2-0
2003-04-15,Sheffield United,Nott'm Forest,1-0,0-0
2003-04-15,Walsall,Coventry,0-0,0-0
2003-04-16,Derby,Millwall,1-2,1-1
2003-04-18,Ipswich,Portsmouth,3-0,3-0
2003-04-18,Reading,Nott'm Forest,1-0,0-0
2003-04-19,Bradford,Watford,2-1,2-1
2003-04-19,Burnley,Gillingham,2-0,1-0
2003-04-19,Crystal Palace,Rotherham,0-0,0-0
2003-04-19,Derby,Coventry,1-0,0-0
2003-04-19,Leicester,Brighton,2-0,2-0
2003-04-19,Preston,Sheffield United,2-0,0-0
2003-04-19,Sheffield Weds,Grimsby,0-0,0-0
2003-04-19,Stoke,Wimbledon,2-1,2-0
2003-04-19,Walsall,Norwich,0-0,0-0
2003-04-19,Wolves,Millwall,3-0,1-0
2003-04-21,Brighton,Sheffield Weds,1-1,0-1
2003-04-21,Coventry,Stoke,0-1,0-0
2003-04-21,Gillingham,Bradford,1-0,1-0
2003-04-21,Grimsby,Walsall,0-1,0-0
2003-04-21,Millwall,Crystal Palace,3-2,2-1
2003-04-21,Norwich,Wolves,0-3,0-0
2003-04-21,Nott'm Forest,Burnley,2-0,0-0
2003-04-21,Portsmouth,Reading,3-0,2-0
2003-04-21,Rotherham,Ipswich,2-1,0-1
2003-04-21,Sheffield United,Leicester,2-1,1-1
2003-04-21,Watford,Derby,2-0,1-0
2003-04-21,Wimbledon,Preston,2-0,0-0
2003-04-26,Brighton,Watford,4-0,2-0
2003-04-26,Burnley,Sheffield Weds,2-7,1-3
